evidence_id,owner_type,owner_id,evidence_index,evidence_type,evidence_value,evidence_raw,review_status,source_hash,hash_status,created_at
ev_edge_edge_0039_01,EDGE_ASSERTION,edge_0039,1,target_node,member_haitham,target_node:member_haitham,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0039_02,EDGE_ASSERTION,edge_0039,2,relation,shares_data_with,relation:shares_data_with,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0039_03,EDGE_ASSERTION,edge_0039,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0040_00,EDGE_ASSERTION,edge_0040,0,source_node,member_sanguk,source_node:member_sanguk,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0040_01,EDGE_ASSERTION,edge_0040,1,target_node,member_haitham,target_node:member_haitham,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0040_02,EDGE_ASSERTION,edge_0040,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0040_03,EDGE_ASSERTION,edge_0040,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0041_00,EDGE_ASSERTION,edge_0041,0,source_node,role_marine_mosb_coordinator,source_node:role_marine_mosb_coordinator,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0041_01,EDGE_ASSERTION,edge_0041,1,target_node,concept_marine_operation,target_node:concept_marine_operation,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0041_02,EDGE_ASSERTION,edge_0041,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0041_03,EDGE_ASSERTION,edge_0041,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0042_00,EDGE_ASSERTION,edge_0042,0,source_node,role_marine_mosb_coordinator,source_node:role_marine_mosb_coordinator,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0042_01,EDGE_ASSERTION,edge_0042,1,target_node,concept_milestone_model,target_node:concept_milestone_model,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0042_02,EDGE_ASSERTION,edge_0042,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0042_03,EDGE_ASSERTION,edge_0042,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0043_00,EDGE_ASSERTION,edge_0043,0,source_node,role_marine_mosb_coordinator,source_node:role_marine_mosb_coordinator,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0043_01,EDGE_ASSERTION,edge_0043,1,target_node,concept_service_request,target_node:concept_service_request,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0043_02,EDGE_ASSERTION,edge_0043,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0043_03,EDGE_ASSERTION,edge_0043,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0044_00,EDGE_ASSERTION,edge_0044,0,source_node,role_marine_mosb_coordinator,source_node:role_marine_mosb_coordinator,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0044_01,EDGE_ASSERTION,edge_0044,1,target_node,node_mosb,target_node:node_mosb,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0044_02,EDGE_ASSERTION,edge_0044,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0044_03,EDGE_ASSERTION,edge_0044,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0045_00,EDGE_ASSERTION,edge_0045,0,source_node,team_role_matrix,source_node:team_role_matrix,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0045_01,EDGE_ASSERTION,edge_0045,1,target_node,role_marine_mosb_coordinator,target_node:role_marine_mosb_coordinator,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0045_02,EDGE_ASSERTION,edge_0045,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0045_03,EDGE_ASSERTION,edge_0045,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0046_00,EDGE_ASSERTION,edge_0046,0,source_node,concept_jopetwil_marine,source_node:concept_jopetwil_marine,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0046_01,EDGE_ASSERTION,edge_0046,1,target_node,concept_vessel_tracking,target_node:concept_vessel_tracking,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0046_02,EDGE_ASSERTION,edge_0046,2,relation,conceptually_related_to,relation:conceptually_related_to,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0046_03,EDGE_ASSERTION,edge_0046,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0047_00,EDGE_ASSERTION,edge_0047,0,source_node,member_jhysn,source_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0047_01,EDGE_ASSERTION,edge_0047,1,target_node,concept_ccu_management,target_node:concept_ccu_management,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0047_02,EDGE_ASSERTION,edge_0047,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0047_03,EDGE_ASSERTION,edge_0047,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0048_00,EDGE_ASSERTION,edge_0048,0,source_node,member_jhysn,source_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0048_01,EDGE_ASSERTION,edge_0048,1,target_node,concept_container_stuffing,target_node:concept_container_stuffing,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0048_02,EDGE_ASSERTION,edge_0048,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0048_03,EDGE_ASSERTION,edge_0048,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0049_00,EDGE_ASSERTION,edge_0049,0,source_node,member_jhysn,source_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0049_01,EDGE_ASSERTION,edge_0049,1,target_node,concept_mosb_vp24_supervision,target_node:concept_mosb_vp24_supervision,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0049_02,EDGE_ASSERTION,edge_0049,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0049_03,EDGE_ASSERTION,edge_0049,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0050_00,EDGE_ASSERTION,edge_0050,0,source_node,member_jhysn,source_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0050_01,EDGE_ASSERTION,edge_0050,1,target_node,member_ronnel,target_node:member_ronnel,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0050_02,EDGE_ASSERTION,edge_0050,2,relation,conceptually_related_to,relation:conceptually_related_to,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0050_03,EDGE_ASSERTION,edge_0050,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0051_00,EDGE_ASSERTION,edge_0051,0,source_node,member_jhysn,source_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0051_01,EDGE_ASSERTION,edge_0051,1,target_node,role_mosb_vp24_field_supervisor,target_node:role_mosb_vp24_field_supervisor,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0051_02,EDGE_ASSERTION,edge_0051,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0051_03,EDGE_ASSERTION,edge_0051,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0052_00,EDGE_ASSERTION,edge_0052,0,source_node,member_sanguk,source_node:member_sanguk,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0052_01,EDGE_ASSERTION,edge_0052,1,target_node,member_jhysn,target_node:member_jhysn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0052_02,EDGE_ASSERTION,edge_0052,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0052_03,EDGE_ASSERTION,edge_0052,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0053_00,EDGE_ASSERTION,edge_0053,0,source_node,role_mosb_vp24_field_supervisor,source_node:role_mosb_vp24_field_supervisor,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0053_01,EDGE_ASSERTION,edge_0053,1,target_node,concept_offshore_staging_node,target_node:concept_offshore_staging_node,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0053_02,EDGE_ASSERTION,edge_0053,2,relation,references,relation:references,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0053_03,EDGE_ASSERTION,edge_0053,3,confidence,INFERRED,confidence:INFERRED,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0054_00,EDGE_ASSERTION,edge_0054,0,source_node,team_role_matrix,source_node:team_role_matrix,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0054_01,EDGE_ASSERTION,edge_0054,1,target_node,role_mosb_vp24_field_supervisor,target_node:role_mosb_vp24_field_supervisor,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0054_02,EDGE_ASSERTION,edge_0054,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0054_03,EDGE_ASSERTION,edge_0054,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0055_00,EDGE_ASSERTION,edge_0055,0,source_node,concept_mosb_vp24_supervision,source_node:concept_mosb_vp24_supervision,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0055_01,EDGE_ASSERTION,edge_0055,1,target_node,concept_vp24_field_work,target_node:concept_vp24_field_work,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0055_02,EDGE_ASSERTION,edge_0055,2,relation,semantically_similar_to,relation:semantically_similar_to,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0055_03,EDGE_ASSERTION,edge_0055,3,confidence,INFERRED,confidence:INFERRED,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0056_00,EDGE_ASSERTION,edge_0056,0,source_node,member_karthik,source_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0056_01,EDGE_ASSERTION,edge_0056,1,target_node,concept_dsv_yard_repair,target_node:concept_dsv_yard_repair,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0056_02,EDGE_ASSERTION,edge_0056,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0056_03,EDGE_ASSERTION,edge_0056,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0057_00,EDGE_ASSERTION,edge_0057,0,source_node,member_karthik,source_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0057_01,EDGE_ASSERTION,edge_0057,1,target_node,concept_lpo,target_node:concept_lpo,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0057_02,EDGE_ASSERTION,edge_0057,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0057_03,EDGE_ASSERTION,edge_0057,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0058_00,EDGE_ASSERTION,edge_0058,0,source_node,member_karthik,source_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0058_01,EDGE_ASSERTION,edge_0058,1,target_node,concept_packing_list,target_node:concept_packing_list,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0058_02,EDGE_ASSERTION,edge_0058,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0058_03,EDGE_ASSERTION,edge_0058,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0059_00,EDGE_ASSERTION,edge_0059,0,source_node,member_karthik,source_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0059_01,EDGE_ASSERTION,edge_0059,1,target_node,member_ken,target_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0059_02,EDGE_ASSERTION,edge_0059,2,relation,shares_data_with,relation:shares_data_with,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0059_03,EDGE_ASSERTION,edge_0059,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0060_00,EDGE_ASSERTION,edge_0060,0,source_node,member_karthik,source_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0060_01,EDGE_ASSERTION,edge_0060,1,target_node,role_domestic_lpo_document_controller,target_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0060_02,EDGE_ASSERTION,edge_0060,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0060_03,EDGE_ASSERTION,edge_0060,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0061_00,EDGE_ASSERTION,edge_0061,0,source_node,member_sanguk,source_node:member_sanguk,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0061_01,EDGE_ASSERTION,edge_0061,1,target_node,member_karthik,target_node:member_karthik,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0061_02,EDGE_ASSERTION,edge_0061,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0061_03,EDGE_ASSERTION,edge_0061,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0062_00,EDGE_ASSERTION,edge_0062,0,source_node,role_domestic_lpo_document_controller,source_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0062_01,EDGE_ASSERTION,edge_0062,1,target_node,concept_dn,target_node:concept_dn,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0062_02,EDGE_ASSERTION,edge_0062,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0062_03,EDGE_ASSERTION,edge_0062,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0063_00,EDGE_ASSERTION,edge_0063,0,source_node,role_domestic_lpo_document_controller,source_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0063_01,EDGE_ASSERTION,edge_0063,1,target_node,concept_lpo,target_node:concept_lpo,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0063_02,EDGE_ASSERTION,edge_0063,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0063_03,EDGE_ASSERTION,edge_0063,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0064_00,EDGE_ASSERTION,edge_0064,0,source_node,role_domestic_lpo_document_controller,source_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0064_01,EDGE_ASSERTION,edge_0064,1,target_node,concept_mtc,target_node:concept_mtc,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0064_02,EDGE_ASSERTION,edge_0064,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0064_03,EDGE_ASSERTION,edge_0064,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0065_00,EDGE_ASSERTION,edge_0065,0,source_node,role_domestic_lpo_document_controller,source_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0065_01,EDGE_ASSERTION,edge_0065,1,target_node,concept_packing_list,target_node:concept_packing_list,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0065_02,EDGE_ASSERTION,edge_0065,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0065_03,EDGE_ASSERTION,edge_0065,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0066_00,EDGE_ASSERTION,edge_0066,0,source_node,team_role_matrix,source_node:team_role_matrix,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0066_01,EDGE_ASSERTION,edge_0066,1,target_node,role_domestic_lpo_document_controller,target_node:role_domestic_lpo_document_controller,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0066_02,EDGE_ASSERTION,edge_0066,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0066_03,EDGE_ASSERTION,edge_0066,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0067_00,EDGE_ASSERTION,edge_0067,0,source_node,concept_packing_list,source_node:concept_packing_list,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0067_01,EDGE_ASSERTION,edge_0067,1,target_node,concept_mrr,target_node:concept_mrr,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0067_02,EDGE_ASSERTION,edge_0067,2,relation,conceptually_related_to,relation:conceptually_related_to,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0067_03,EDGE_ASSERTION,edge_0067,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0068_00,EDGE_ASSERTION,edge_0068,0,source_node,concept_wh_receipt,source_node:concept_wh_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0068_01,EDGE_ASSERTION,edge_0068,1,target_node,concept_lpo,target_node:concept_lpo,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0068_02,EDGE_ASSERTION,edge_0068,2,relation,executes_against,relation:executes_against,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0068_03,EDGE_ASSERTION,edge_0068,3,confidence,REVIEWED,confidence:REVIEWED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0069_00,EDGE_ASSERTION,edge_0069,0,source_node,member_ken,source_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0069_01,EDGE_ASSERTION,edge_0069,1,target_node,concept_lpo,target_node:concept_lpo,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0069_02,EDGE_ASSERTION,edge_0069,2,relation,shares_data_with,relation:shares_data_with,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0069_03,EDGE_ASSERTION,edge_0069,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0070_00,EDGE_ASSERTION,edge_0070,0,source_node,concept_site_receipt,source_node:concept_site_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0070_01,EDGE_ASSERTION,edge_0070,1,target_node,concept_mrr,target_node:concept_mrr,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0070_02,EDGE_ASSERTION,edge_0070,2,relation,references,relation:references,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0070_03,EDGE_ASSERTION,edge_0070,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0071_00,EDGE_ASSERTION,edge_0071,0,source_node,member_ken,source_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0071_01,EDGE_ASSERTION,edge_0071,1,target_node,concept_alphamed_ccu_recovery,target_node:concept_alphamed_ccu_recovery,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0071_02,EDGE_ASSERTION,edge_0071,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0071_03,EDGE_ASSERTION,edge_0071,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0072_00,EDGE_ASSERTION,edge_0072,0,source_node,member_ken,source_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0072_01,EDGE_ASSERTION,edge_0072,1,target_node,concept_mosb_staging,target_node:concept_mosb_staging,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0072_02,EDGE_ASSERTION,edge_0072,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0072_03,EDGE_ASSERTION,edge_0072,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0073_00,EDGE_ASSERTION,edge_0073,0,source_node,member_ken,source_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0073_01,EDGE_ASSERTION,edge_0073,1,target_node,concept_warehouse_management,target_node:concept_warehouse_management,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0073_02,EDGE_ASSERTION,edge_0073,2,relation,performs,relation:performs,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0073_03,EDGE_ASSERTION,edge_0073,3,confidence,EXTRACTED,confidence:EXTRACTED,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0074_00,EDGE_ASSERTION,edge_0074,0,source_node,member_ken,source_node:member_ken,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_edge_edge_0074_01,EDGE_ASSERTION,edge_0074,1,target_node,concept_wh_receipt,target_node:concept_wh_receipt,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
